exam_year,state,city,center_name,center_id,total_students,above_600_marks,above_700_marks,center_average_marks,center_median_marks,state_average_marks,state_median_marks,national_average_marks,national_median_marks,Ultra_High_Score_Ratio,High_Score_Ratio,Center_v_National_Gap,Center_v_State_Gap,Center_Std_Dev,Center_Skewness,Center_Kurtosis
2024,Goa,Panaji/Madgaon/Margao,Agnel Institute Of Technology And Design,210103,362,7,0,210.6,169.0,196.67,152,217.16,163,0.0,0.019337016574585635,-6.560000000000002,13.930000000000007,147.941,1.195,0.757
2024,Goa,Panaji/Madgaon/Margao,Bloomz International School,210110,141,1,0,195.38,166.0,196.67,152,217.16,163,0.0,0.0070921985815602835,-21.78,-1.289999999999992,124.235,1.202,1.373
2024,Goa,Panaji/Madgaon/Margao,Pm Shri Kv Ins Mandovi,210111,273,4,0,211.81,170.0,196.67,152,217.16,163,0.0,0.014652014652014652,-5.349999999999994,15.140000000000015,145.925,1.139,0.517
2024,Goa,Ponda,Ponda Education Society College Of Pharmacy,210202,352,2,0,173.74,126.0,196.67,152,217.16,163,0.0,0.005681818181818182,-43.41999999999999,-22.92999999999998,134.392,1.249,1.055
2024,Goa,Ponda,Kendriya Vidyalaya,210205,157,1,0,177.8,137.0,196.67,152,217.16,163,0.0,0.006369426751592357,-39.359999999999985,-18.869999999999976,133.534,1.342,1.965
2024,Goa,Ponda,Shree Ameya Vaidyaprasarak Mandals Higher Secondary School,210204,203,2,0,194.51,150.0,196.67,152,217.16,163,0.0,0.009852216748768473,-22.650000000000006,-2.1599999999999966,142.546,1.06,0.468
2024,Goa,Ponda,Gvm''S S.N.J.A. Higher Secondary School,210203,259,2,0,166.07,121.0,196.67,152,217.16,163,0.0,0.007722007722007722,-51.09,-30.599999999999994,130.664,1.391,1.54
2024,Goa,Panaji/Madgaon/Margao,The King''S School,210106,347,6,0,205.1,164.0,196.67,152,217.16,163,0.0,0.01729106628242075,-12.060000000000002,8.430000000000007,143.058,1.127,0.668
2024,Goa,Panaji/Madgaon/Margao,St Xavier''S Higher Secondary School,210101,660,15,0,211.02,160.0,196.67,152,217.16,163,0.0,0.022727272727272728,-6.139999999999986,14.350000000000023,148.852,1.11,0.472
2024,Goa,Panaji/Madgaon/Margao,Kendriya Vidyalaya No.I Vasco-Da-Gama,210108,224,3,0,190.52,147.0,196.67,152,217.16,163,0.0,0.013392857142857142,-26.639999999999986,-6.149999999999977,138.933,1.557,2.139
2024,Goa,Panaji/Madgaon/Margao,Pm Shri Kv No.2 Vasco De Dama,210109,234,6,0,204.16,161.0,196.67,152,217.16,163,0.0,0.02564102564102564,-13.0,7.490000000000009,148.911,1.277,0.881
2024,Goa,Panaji/Madgaon/Margao,Pm Shri Kv Bambolim,210107,273,4,0,209.01,162.0,196.67,152,217.16,163,0.0,0.014652014652014652,-8.150000000000006,12.340000000000003,142.899,1.076,0.485
2024,Goa,Ponda,National Institute Of Technology Goa,210201,347,5,0,168.28,117.0,196.67,152,217.16,163,0.0,0.01440922190201729,-48.879999999999995,-28.389999999999986,133.042,1.438,1.719
2024,Punjab,Faridkot,M.G.M Sr Sec School Faridkot,380601,522,12,0,230.09,190.0,228.66,179,217.16,163,0.0,0.022988505747126436,12.930000000000007,1.4300000000000068,154.131,0.942,0.193
2024,Punjab,Ludhiana,Atam Devki Niketan Kidwai Nagar Dt Ludhiana Pb,380402,743,20,0,221.88,176.0,228.66,179,217.16,163,0.0,0.026917900403768506,4.719999999999999,-6.780000000000001,150.73,1.04,0.481
2024,Punjab,Ludhiana,Manav Rachna Intl School Dugri Road Ludhiana Pb,380405,464,15,0,216.71,177.0,228.66,179,217.16,163,0.0,0.032327586206896554,-0.44999999999998863,-11.949999999999989,157.453,1.075,0.513
2024,Punjab,Ludhiana,B V Mandir Sr. Sec. School Ludhiana Punjab,380404,466,18,1,226.25,178.5,228.66,179,217.16,163,0.002145922746781116,0.0407725321888412,9.090000000000003,-2.4099999999999966,162.786,1.022,0.253
2024,Punjab,Ludhiana,Bal Bharati Public School Ue Dugri Ludhiana Pb,380403,463,14,1,221.72,177.0,228.66,179,217.16,163,0.0021598272138228943,0.032397408207343416,4.560000000000002,-6.939999999999998,156.23,0.994,0.318
2024,Punjab,Firozpur,Dass & Brown World School,380801,582,26,0,235.13,180.5,228.66,179,217.16,163,0.0,0.044673539518900345,17.97,6.469999999999999,174.07,0.877,-0.267
2024,Punjab,Bhatinda,Lord Rama Public School,380201,487,31,4,247.4,188.0,228.66,179,217.16,163,0.008213552361396304,0.07186858316221766,30.24000000000001,18.74000000000001,180.339,0.902,-0.257
2024,Punjab,Bhatinda,Delhi Public School,380206,466,33,0,258.71,206.0,228.66,179,217.16,163,0.0,0.07081545064377683,41.54999999999998,30.049999999999983,182.346,0.771,-0.432
2024,Punjab,Sahibzada Ajit Singh Nagar,Vivek High School Sector 38-B Chandigarh,381404,460,21,2,276.35,248.0,228.66,179,217.16,163,0.004347826086956522,0.05,59.190000000000026,47.690000000000026,163.482,0.67,-0.388
2024,Punjab,Sahibzada Ajit Singh Nagar,Sharda Sarvhitkari Model Sr. Sec School,381403,584,39,2,260.65,208.0,228.66,179,217.16,163,0.003424657534246575,0.0702054794520548,43.48999999999998,31.98999999999998,173.218,0.799,-0.312
2024,Punjab,Hoshiarpur,Sri Guru Harkrishan Sr. Sec. Public School,381002,606,8,0,204.01,161.5,228.66,179,217.16,163,0.0,0.013201320132013201,-13.150000000000006,-24.650000000000006,145.155,1.002,0.318
2024,Punjab,Pathankot,Montessori Cambridge School,381201,946,24,2,226.17,182.0,228.66,179,217.16,163,0.0021141649048625794,0.02748414376321353,9.009999999999991,-2.490000000000009,157.671,0.882,0.016
2024,Punjab,Sri Muktsar Sahib,Dav Public School,381601,503,20,1,232.07,181.0,228.66,179,217.16,163,0.0019880715705765406,0.041749502982107355,14.909999999999997,3.4099999999999966,171.645,0.837,-0.174
2024,Punjab,Sahibzada Ajit Singh Nagar,New Public School,381402,603,44,3,266.03,213.0,228.66,179,217.16,163,0.004975124378109453,0.0779436152570481,48.869999999999976,37.369999999999976,179.202,0.76,-0.469
2024,Punjab,Sahibzada Ajit Singh Nagar,Mount Carmel School,381405,345,25,1,267.96,212.0,228.66,179,217.16,163,0.002898550724637681,0.07536231884057971,50.79999999999998,39.29999999999998,176.679,0.781,-0.371
2024,Punjab,Amritsar,Dav International School,380107,324,8,0,197.42,151.5,228.66,179,217.16,163,0.0,0.024691358024691357,-19.74000000000001,-31.24000000000001,147.937,1.291,1.222
2024,Punjab,Jalandhar,Hansraj Mahila Maha Vidyalaya,380303,817,35,2,229.12,185.0,228.66,179,217.16,163,0.0024479804161566705,0.04528763769889841,11.960000000000008,0.46000000000000796,160.888,1.013,0.31
2024,Punjab,Patiala/Fatehgarh Sahib,Patel Public School,380501,929,51,3,235.73,180.0,228.66,179,217.16,163,0.0032292787944025836,0.0581270182992465,18.569999999999993,7.069999999999993,177.125,0.955,-0.151
2024,Punjab,Jalandhar,Army Public School,380302,930,30,4,222.47,178.5,228.66,179,217.16,163,0.004301075268817204,0.03655913978494624,5.310000000000002,-6.189999999999998,156.237,1.155,0.78
2024,Punjab,Amritsar,D.A.V. College Amritsar (Id: C-27938),380101,462,22,3,226.72,185.5,228.66,179,217.16,163,0.006493506493506494,0.05411255411255411,9.560000000000002,-1.9399999999999977,166.098,1.046,0.392
2024,Punjab,Amritsar,Kendriya Vidyalaya No.I Amritsar Cantt,380106,415,17,0,211.16,155.0,228.66,179,217.16,163,0.0,0.04096385542168675,-6.0,-17.5,162.502,1.135,0.452
2024,Punjab,Rupnagar,International Public School,381302,367,2,0,185.8,143.0,228.66,179,217.16,163,0.0,0.005449591280653951,-31.359999999999985,-42.859999999999985,132.606,1.191,1.177
2024,Punjab,Moga,Sri Chaitanya Techno School,381101,587,12,0,207.05,160.0,228.66,179,217.16,163,0.0,0.020442930153321975,-10.109999999999985,-21.609999999999985,151.021,1.183,0.676
2024,Punjab,Sangrur,Gen. Gurnam Singh Public School Sangrur Punjab,381501,304,19,0,256.22,200.0,228.66,179,217.16,163,0.0,0.0625,39.06000000000003,27.56000000000003,176.802,0.86,-0.312
2024,Punjab,Bhatinda,R.B.D.A.V.Sr.Sec. Public School,380203,467,30,1,262.89,198.0,228.66,179,217.16,163,0.0021413276231263384,0.06638115631691649,45.72999999999999,34.22999999999999,182.232,0.733,-0.654
2024,Punjab,Bhatinda,Sanawar An Instt For Children Malout Rd Bathinda,380204,469,32,6,257.25,208.0,228.66,179,217.16,163,0.01279317697228145,0.08102345415778252,40.09,28.590000000000003,182.607,0.847,-0.301
2024,Punjab,Ludhiana,Darshan Academy Bhamian Kalan Ludhiana Pb,380406,418,19,1,221.33,175.0,228.66,179,217.16,163,0.0023923444976076554,0.04784688995215311,4.170000000000016,-7.329999999999984,160.342,1.122,0.511
2024,Punjab,Ludhiana,Nankana Sahib Public School Ludhiana Punjab,380401,769,28,1,233.06,182.0,228.66,179,217.16,163,0.0013003901170351106,0.0377113133940182,15.900000000000006,4.400000000000006,162.568,0.949,0.096
2024,Punjab,Bhatinda,St Xavier`S School Model Town Ph-Ii Bhatinda Pb,380205,352,17,2,237.23,186.0,228.66,179,217.16,163,0.005681818181818182,0.05397727272727273,20.069999999999993,8.569999999999993,172.187,0.905,-0.026
2024,Punjab,Bhatinda,Police Public School,380202,469,30,3,249.06,196.0,228.66,179,217.16,163,0.006396588486140725,0.07036247334754797,31.900000000000006,20.400000000000006,177.679,0.871,-0.175
2024,Punjab,Ludhiana,B C M Arya Model School,380407,644,22,4,232.95,193.0,228.66,179,217.16,163,0.006211180124223602,0.040372670807453416,15.789999999999992,4.289999999999992,165.894,0.921,0.101
2024,Punjab,Hoshiarpur,Army Public School Unchibassi,381001,583,13,0,209.29,168.0,228.66,179,217.16,163,0.0,0.022298456260720412,-7.8700000000000045,-19.370000000000005,149.837,1.114,0.642
2024,Punjab,Pathankot,Delhi Public School,381202,168,5,0,217.77,173.5,228.66,179,217.16,163,0.0,0.02976190476190476,0.6100000000000136,-10.889999999999986,154.807,1.107,0.578
2024,Punjab,Sahibzada Ajit Singh Nagar,Govt Model High School Sector 29-A Chandigarh,381406,322,29,1,292.47,258.5,228.66,179,217.16,163,0.003105590062111801,0.09316770186335403,75.31000000000003,63.81000000000003,187.921,0.479,-0.864
2024,Punjab,Sahibzada Ajit Singh Nagar,Shishu Niketan Model Senior Secondary School,381401,694,38,1,265.59,215.0,228.66,179,217.16,163,0.001440922190201729,0.056195965417867436,48.42999999999998,36.92999999999998,176.408,0.72,-0.581
2024,Punjab,Patiala/Fatehgarh Sahib,Scholars Public School Rajpura Dt Patiala Pb,380502,858,41,2,225.57,168.5,228.66,179,217.16,163,0.002331002331002331,0.05011655011655012,8.409999999999997,-3.0900000000000034,167.652,1.073,0.237
2024,Punjab,Fazilka,Lala Saran Dass Boota Ram Aggarwal Sarv Hitkari Vidya Mandir,380701,672,18,1,215.7,165.5,228.66,179,217.16,163,0.001488095238095238,0.028273809523809524,-1.460000000000008,-12.960000000000008,158.442,1.077,0.45
2024,Punjab,Amritsar,Delhi Public School G T Road Amritsar Punjab,380103,460,20,1,215.48,164.5,228.66,179,217.16,163,0.002173913043478261,0.04565217391304348,-1.6800000000000068,-13.180000000000007,163.132,1.148,0.56
2024,Punjab,Amritsar,Springdale Senior School Nangli Amritsar Punjab,380104,457,6,0,195.91,150.0,228.66,179,217.16,163,0.0,0.01312910284463895,-21.25,-32.75,145.969,1.181,0.775
2024,Punjab,Patiala/Fatehgarh Sahib,Ryan International School,380503,464,26,2,237.3,181.0,228.66,179,217.16,163,0.004310344827586207,0.0603448275862069,20.140000000000015,8.640000000000015,174.924,0.957,0.013
2024,Punjab,Patiala/Fatehgarh Sahib,Dav Public School,380504,317,26,2,247.06,194.0,228.66,179,217.16,163,0.006309148264984227,0.08832807570977919,29.900000000000006,18.400000000000006,186.753,0.888,-0.279
2024,Punjab,Jalandhar,Police Dav School,380301,922,26,0,220.35,180.0,228.66,179,217.16,163,0.0,0.028199566160520606,3.1899999999999977,-8.310000000000002,153.368,1.045,0.492
2024,Punjab,Amritsar,Sri Guru Harkrishan Public School Amritsar Pb,380105,461,12,0,219.8,174.0,228.66,179,217.16,163,0.0,0.026030368763557483,2.640000000000015,-8.859999999999985,161.819,0.984,0.053
2024,Punjab,Amritsar,Army Public School Amritsar,380102,460,10,0,201.82,164.5,228.66,179,217.16,163,0.0,0.021739130434782608,-15.340000000000003,-26.840000000000003,147.08,1.154,0.74
2024,Punjab,Gurdaspur,Army Public School Tibri Gurdaspur,380901,1300,26,1,183.46,138.0,228.66,179,217.16,163,0.0007692307692307692,0.02076923076923077,-33.69999999999999,-45.19999999999999,141.944,1.349,1.504
2024,Punjab,Sangrur,Guru Teg Bahadur Public School Bardwal Dhuru,381503,230,11,0,247.36,198.0,228.66,179,217.16,163,0.0,0.04782608695652174,30.200000000000017,18.700000000000017,177.31,0.844,-0.398
2024,Punjab,Sangrur,Army Public School Sangrur Punjab,381504,237,9,0,223.1,167.0,228.66,179,217.16,163,0.0,0.0379746835443038,5.939999999999998,-5.560000000000002,160.006,1.046,0.231
2024,Punjab,Rupnagar,Shiwalik Pub School,381301,470,7,0,194.01,156.0,228.66,179,217.16,163,0.0,0.014893617021276596,-23.150000000000006,-34.650000000000006,135.938,1.207,1.121
2024,Punjab,Sangrur,Holy Heart Sr.Sec. Convent School Mangwal Sangrur Punjab,381505,303,15,2,231.99,175.0,228.66,179,217.16,163,0.006600660066006601,0.056105610561056105,14.830000000000013,3.3300000000000125,173.984,0.958,0.048
2024,Punjab,Sangrur,Heritage Public School Bhwanigarh,381502,232,11,0,241.25,189.0,228.66,179,217.16,163,0.0,0.04741379310344827,24.090000000000003,12.590000000000003,167.877,0.922,-0.083
2024,Andaman and Nicobar Islands,Port Blair,Kendriya Vidyalaya No. 1,110101,461,2,0,192.11,157.0,192.74,155,217.16,163,0.0,0.004338394793926247,-25.049999999999983,-0.6299999999999955,127.384,1.069,0.861
2024,Andaman and Nicobar Islands,Port Blair,Government Model Senior Secondary School,110103,103,1,0,196.17,147.0,192.74,155,217.16,163,0.0,0.009708737864077669,-20.99000000000001,3.4299999999999784,123.146,1.104,0.88
2024,Andaman and Nicobar Islands,Port Blair,Dr B R Ambedkar Institute Of Technology,110102,461,2,0,192.59,155.0,192.74,155,217.16,163,0.0,0.004338394793926247,-24.569999999999993,-0.15000000000000568,126.285,1.031,0.624
2024,Karnataka,Udupi/Manipal,G M Vidyaniketan Public School,270901,480,29,1,269.47,225.0,219.47,166,217.16,163,0.0020833333333333333,0.0625,52.31000000000003,50.00000000000003,171.315,0.782,-0.376
2024,Karnataka,Bengaluru- Urban,Army Public School Asc Centre Bangalore,271229,459,22,0,275.02,236.0,219.47,166,217.16,163,0.0,0.04793028322440087,57.859999999999985,55.54999999999998,174.375,0.578,-0.79
2024,Karnataka,Haveri,Lions English Medium School,272003,330,1,0,136.8,105.0,219.47,166,217.16,163,0.0,0.0030303030303030303,-80.35999999999999,-82.66999999999999,100.946,1.468,2.489
2024,Karnataka,Belagavi (Belgaum),Kalpavruksha Model Sch Alankar Nagar Belgaum Kk,270102,823,17,2,180.29,132.0,219.47,166,217.16,163,0.002430133657351154,0.023086269744835967,-36.870000000000005,-39.18000000000001,140.932,1.505,2.055
2024,Karnataka,Bengaluru- Urban,Nagarjuna Vidyaniketan,271216,570,32,1,274.7,224.5,219.47,166,217.16,163,0.0017543859649122807,0.05789473684210526,57.53999999999999,55.22999999999999,175.541,0.676,-0.656
2024,Karnataka,Shivamoga (Shimoga),Kasturba Girls Pu College,272807,354,7,0,189.09,148.5,219.47,166,217.16,163,0.0,0.01977401129943503,-28.069999999999993,-30.379999999999995,140.151,1.314,1.391
2024,Karnataka,Udupi/Manipal,Madhava Kripa Englisg Nursery And Higher Primary School,270906,345,16,0,291.97,248.0,219.47,166,217.16,163,0.0,0.0463768115942029,74.81000000000003,72.50000000000003,172.719,0.526,-0.898
2024,Karnataka,Davangere,Jain Vidyalaya City School,270308,474,13,1,230.69,175.5,219.47,166,217.16,163,0.002109704641350211,0.029535864978902954,13.530000000000001,11.219999999999999,167.317,0.893,-0.195
2024,Karnataka,Bengaluru- Urban,Ryan International School,271211,713,28,1,262.93,221.0,219.47,166,217.16,163,0.001402524544179523,0.04067321178120617,45.77000000000001,43.46000000000001,163.678,0.734,-0.378
2024,Karnataka,Belagavi (Belgaum),Sadalga English Medium School Belgaum,270105,440,7,0,171.33,124.5,219.47,166,217.16,163,0.0,0.015909090909090907,-45.829999999999984,-48.139999999999986,135.724,1.428,1.841
2024,Karnataka,Haveri,Basaveswar B Ed College,272004,231,1,0,159.71,118.0,219.47,166,217.16,163,0.0,0.004329004329004329,-57.44999999999999,-59.75999999999999,128.021,1.578,2.177
2024,Karnataka,Bengaluru- Urban,Sharad Vidya Mandira,271218,570,35,3,283.47,244.5,219.47,166,217.16,163,0.005263157894736842,0.06666666666666667,66.31000000000003,64.00000000000003,171.09,0.619,-0.669
2024,Karnataka,Bengaluru- Urban,New Baldwin Public School,271227,483,22,1,270.52,232.0,219.47,166,217.16,163,0.002070393374741201,0.047619047619047616,53.359999999999985,51.04999999999998,165.807,0.601,-0.589
2024,Karnataka,Davangere,Gm Institute Of Technology,270301,709,19,0,230.22,180.0,219.47,166,217.16,163,0.0,0.02679830747531735,13.060000000000002,10.75,165.848,0.786,-0.442
2024,Karnataka,Udupi/Manipal,Vidyodaya Pu College,270908,343,13,0,273.57,230.0,219.47,166,217.16,163,0.0,0.037900874635568516,56.41,54.099999999999994,163.775,0.59,-0.688
2024,Karnataka,Davangere,St. Pauls P U College,270306,519,15,1,222.33,171.0,219.47,166,217.16,163,0.0019267822736030828,0.030828516377649325,5.170000000000016,2.8600000000000136,169.105,0.863,-0.226
2024,Karnataka,Shivamoga (Shimoga),St. Josephs School Bhadravathi,272809,345,3,0,184.28,142.0,219.47,166,217.16,163,0.0,0.008695652173913044,-32.879999999999995,-35.19,137.481,1.234,1.14
2024,Karnataka,Bengaluru- Urban,Hmr International School,271220,563,29,1,278.75,236.0,219.47,166,217.16,163,0.0017761989342806395,0.05328596802841918,61.59,59.28,173.933,0.611,-0.664
2024,Karnataka,Koppal,Jnana Bandhu School,272405,306,8,0,177.6,130.0,219.47,166,217.16,163,0.0,0.026143790849673203,-39.56,-41.870000000000005,144.212,1.474,1.897
2024,Karnataka,Gulbarga/Kalaburgi,"Sparkles International School, Kalaburagi (Gulbarga)",270504,821,17,0,195.99,144.0,219.47,166,217.16,163,0.0,0.020706455542021926,-21.169999999999987,-23.47999999999999,153.884,1.117,0.498
2024,Karnataka,Mangaluru (Mangalore),Canara Pre University College,270709,413,24,0,319.08,297.0,219.47,166,217.16,163,0.0,0.05811138014527845,101.91999999999999,99.60999999999999,175.299,0.25,-1.12
2024,Karnataka,Raichur,Smt Payribai Sampath Raj Kothari,272608,304,5,0,169.4,126.5,219.47,166,217.16,163,0.0,0.01644736842105263,-47.75999999999999,-50.06999999999999,135.457,1.511,2.038
2024,Karnataka,Gulbarga/Kalaburgi,"Government College Sedam Road, Kalaburagi (Gulbarga)",270503,846,23,0,216.6,165.0,219.47,166,217.16,163,0.0,0.027186761229314422,-0.5600000000000023,-2.8700000000000045,164.99,0.918,-0.113
2024,Karnataka,Koppal,Lions Swamy Vivekananda English Medium School,272402,377,6,0,183.57,141.0,219.47,166,217.16,163,0.0,0.015915119363395226,-33.59,-35.900000000000006,146.443,1.216,0.745
2024,Karnataka,Bengaluru- Urban,Brooklyn National Public School,271245,297,14,1,260.73,211.0,219.47,166,217.16,163,0.003367003367003367,0.050505050505050504,43.57000000000002,41.26000000000002,174.205,0.707,-0.509
2024,Karnataka,Raichur,Balayesu School,272606,307,5,0,174.97,135.0,219.47,166,217.16,163,0.0,0.016286644951140065,-42.19,-44.5,139.2,1.374,1.437
2024,Karnataka,Mangaluru (Mangalore),Alvas Institute Of Engineering & Technology Moodbidri,270707,465,28,0,320.54,314.0,219.47,166,217.16,163,0.0,0.060215053763440864,103.38000000000002,101.07000000000002,167.323,0.226,-1.087
2024,Karnataka,Raichur,Race Concept School,272601,559,7,0,177.13,129.0,219.47,166,217.16,163,0.0,0.012522361359570662,-40.03,-42.34,142.648,1.34,1.184
2024,Karnataka,Bengaluru- Urban,Mvj International School,271242,343,18,0,280.65,237.0,219.47,166,217.16,163,0.0,0.052478134110787174,63.48999999999998,61.17999999999998,171.423,0.595,-0.753
2024,Karnataka,Bengaluru- Urban,Sri Vidyalakshmi I P Sch Magadi Rd Bangalore Kk,271221,545,22,0,269.85,235.0,219.47,166,217.16,163,0.0,0.04036697247706422,52.690000000000026,50.380000000000024,170.336,0.617,-0.689
2024,Karnataka,Davangere,Bapuji Institute Of High Tech Education,270307,472,18,1,214.33,166.0,219.47,166,217.16,163,0.00211864406779661,0.04025423728813559,-2.829999999999984,-5.139999999999986,164.09,1.071,0.368
2024,Karnataka,Udupi/Manipal,Don Bosco Primary School Trasi Hosadu Udupi Kk,270909,158,11,0,271.61,229.5,219.47,166,217.16,163,0.0,0.06962025316455696,54.45000000000002,52.140000000000015,169.69,0.678,-0.475
2024,Karnataka,Shivamoga (Shimoga),Sri Satya Sai Jnana Peetha,272808,344,8,0,191.98,149.5,219.47,166,217.16,163,0.0,0.023255813953488372,-25.180000000000007,-27.49000000000001,140.579,1.405,1.653
2024,Karnataka,Bengaluru- Urban,Vidyaniketan Public School,271219,574,33,1,276.44,232.0,219.47,166,217.16,163,0.0017421602787456446,0.059233449477351915,59.28,56.97,171.941,0.649,-0.647
